Class ID,Class Name,Section,Room,Instruction Type,Time
12934,COMM 471 - Capstone - Daily Titan News,"01-ACT
Regular","CPAC 146 - Lecture Room
CP 023 - Computer Lab",In Person,"Mo 4:00PM - 6:45PM
We 4:00PM - 6:45PM"
12935,COMM 472 - Capstone - TV News,"01-LEC
Regular",PLS046 - Television Studio,In Person,We 2:00PM - 3:25PM
12960,COMM 472 - Capstone - TV News,"02-LAB
Regular",PLS046 - Television Studio,In Person,We 3:30PM - 6:15PM
13306,COMM 474 - Capstone - ADV/PR/ETC Student Agency,"01-DIS
Regular",CP 019 - Computer Lab,In Person,MoWe 1:00PM - 2:15PM
12981,COMM 495T - Mass Media Internship,"01-SUP
Regular",TBA,In Person,TBA
12977,COMM 495T - Mass Media Internship,"02-SUP
Regular",TBA,In Person,TBA
12978,COMM 495T - Mass Media Internship,"03-SUP
Regular",TBA,In Person,TBA
12979,COMM 495T - Mass Media Internship,"04-SUP
Regular",TBA,In Person,TBA
12937,COMM 496 - Student-to-Student Tutorial,"02-SUP
Regular",TBA,In Person,TBA
12938,COMM 496 - Student-to-Student Tutorial,"03-SUP
Regular",TBA,In Person,TBA
12962,COMM 496 - Student-to-Student Tutorial,"04-SUP
Regular",TBA,In Person,TBA
12961,COMM 496 - Student-to-Student Tutorial,"05-SUP
Regular",TBA,In Person,TBA
12966,COMM 496 - Student-to-Student Tutorial,"06-SUP
Regular",TBA,In Person,TBA
12987,COMM 497T - Event Planning and Management,"03-DIS
Regular",EC 008 - Lecture Room,In Person,We 4:00PM - 6:45PM
21282,COMM 497T - Event Planning and Management,"04-DIS
Regular",CP 127 - Lecture Room,In Person,Tu 4:00PM - 6:45PM
12942,COMM 499 - Independent Study,"04-SUP
Regular",TBA,In Person,TBA
12943,COMM 499 - Independent Study,"05-SUP
Regular",TBA,In Person,TBA
12944,COMM 499 - Independent Study,"06-SUP
Regular",TBA,In Person,TBA
12945,COMM 499 - Independent Study,"07-SUP
Regular",TBA,In Person,TBA
21951,COMM 500 - Theory and Literature of Communications,"02-SEM
Regular",GH 336 - Lecture Room,In Person,We 7:00PM - 9:45PM
13445,COMM 509 - Social Science Research in Communications,"01-SEM
Regular",CP 126 - Lecture Room,In Person,Th 7:00PM - 9:45PM
21283,COMM 516 - Media Audience Behavior,"01-SEM
Regular",CP 130 - Lecture Room,In Person,We 7:00PM - 9:45PM
21629,COMM 527 - Politics and Mass Media,"01-SEM
Regular",LH 315A - Lecture Room,In Person,Mo 7:00PM - 9:45PM
13397,COMM 597 - Project,"01-SEM
Regular",CP 127 - Lecture Room,In Person,Mo 7:00PM - 9:45PM
13246,COMM 598 - Thesis,"03-SUP
Regular",TBA,In Person,TBA
13247,COMM 598 - Thesis,"04-SUP
Regular",TBA,In Person,TBA
13320,COMM 598 - Thesis,"05-SUP
Regular",TBA,In Person,TBA
13321,COMM 598 - Thesis,"06-SUP
Regular",TBA,In Person,TBA
12950,COMM 599 - Independent Graduate Research,"03-SUP
Regular",TBA,In Person,TBA
12951,COMM 599 - Independent Graduate Research,"04-SUP
Regular",TBA,In Person,TBA
13322,COMM 599 - Independent Graduate Research,"05-SUP
Regular",TBA,In Person,TBA
13323,COMM 599 - Independent Graduate Research,"06-SUP
Regular",TBA,In Person,TBA
13499,COMM 599 - Independent Graduate Research,"07-SUP
Regular",TBA,In Person,TBA
